Customer_ID,account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,order_value_density,inactivity_ratio,support_friction_index
c36b7ef9-ae2e-43d2-9fe0-679c8f3c70a2,52.0,61.19,14.0,11.0,0.387,0.0168,1.0,No,2.9,0.553,3.31,5.88,7.59,5.3,No,4.0793333333333335,0.20754716981132076,0.553
a98869b6-0f6f-4286-bffb-f1b2bec59788,34.0,185.52249999999998,1.0,9.0,0.323,0.152,0.0,No,0.8,0.534,4.54,4.85,9.03,3.8,No,92.76124999999999,0.2571428571428571,0.0
9580b528-b0e6-4438-b0e3-bf8b86dd24df,23.0,43.93,1.0,63.0,0.271,0.0352,1.0,No,4.4,0.854,3.54,3.35,7.76,4.6,Yes,21.965,2.625,0.854
615d1944-b152-4274-b23a-0a2cac243993,32.0,28.18,1.0,75.0,0.346,0.1152,0.0,No,3.9,0.476,5.0,2.58,9.62,5.3,Yes,14.09,2.272727272727273,0.0
44ef6ad1-af3d-48f6-8169-dc56ebf91ac5,39.0,30.61,10.0,10.0,0.214,0.056,1.0,No,4.1,0.579,3.88,6.2,8.03,4.3,No,2.7827272727272727,0.25,0.579
4b739764-c28e-4f22-9b55-a00e6a8083a5,12.0,67.84,1.0,20.0,0.207,0.048,0.0,No,1.8,0.792,4.68,4.63,9.52,4.0,No,33.92,1.5384615384615385,0.0
bb118f55-1142-4c7a-80e9-3ee12d4a8f79,6.0,65.56,2.0,20.0,0.26339999999999997,0.0944,0.0,No,1.9,0.214,3.24,4.7,7.93,3.3,No,21.853333333333335,2.857142857142857,0.0
516fa44a-d045-47e8-a1bc-304854a5181d,5.0,75.67,4.0,3.0,0.272,0.0064,0.0,No,4.1,0.795,4.52,6.35,9.5,4.4,No,15.134,0.5,0.0
7f37d4ad-2dca-4561-809f-fa18357f0033,3.0,98.36,1.0,10.0,0.147,0.008,0.0,No,6.5,0.611,4.49,6.7,9.46,3.4,No,49.18,2.5,0.0
3e789aa7-4fa6-4f83-bfe7-e4b10ec71825,8.0,75.76,7.0,27.0,0.205,0.016,1.0,No,3.5,0.394,3.18,5.05,7.46,4.0,No,9.47,3.0,0.394
91a7018a-03c8-4ee6-91d9-f16b21a7cc8f,39.0,110.48,1.0,81.0,0.38,0.0496,1.0,Yes,8.1,0.888,2.92,3.68,7.09,5.0,Yes,55.24,2.025,0.888
6e60b6b7-9629-446f-838c-0acbe0330769,2.0,52.68,1.0,2.0,0.159,0.0032,0.0,No,6.0,0.455,3.12,6.93,8.11,3.8,No,26.34,0.6666666666666666,0.0
1f8f7c3d-6c85-4955-8180-c7eb4d158718,37.0,101.11,1.0,29.0,0.262,0.1624,1.0,No,0.0,0.494,3.21,3.58,7.0,4.2,No,50.555,0.7631578947368421,0.494
8de45a8e-7d1f-4b89-b88e-13d1779078b7,18.0,103.3,1.0,4.0,0.583,0.0056,2.0,No,0.0,0.449,3.6,4.83,7.25,6.5,No,51.65,0.21052631578947367,0.898
e9592bce-1093-409c-8918-a23a1bc1baad,51.0,62.68,1.0,10.0,0.18960000000000002,0.004,0.0,No,5.1,0.581,2.99,6.23,7.98,3.9,No,31.34,0.19230769230769232,0.0
cfafcba6-e011-446a-a149-a43ff6f0412c,7.0,62.19,2.0,1.0,0.27,0.0656,0.0,No,4.9,0.902,4.7,6.65,9.48,4.5,No,20.73,0.125,0.0
5b77a11c-8b35-4177-887e-ee5bfc435353,30.0,33.11,16.0,89.0,0.21799999999999997,0.0672,1.0,No,4.3,0.641,3.04,5.1,7.15,2.9,Yes,1.9476470588235293,2.870967741935484,0.641
9fd84b1c-f737-4181-874b-83a56e08697f,42.0,114.04,11.0,18.0,0.187,0.1456,0.0,No,2.4,0.615,5.0,5.27,9.51,3.6,No,9.503333333333334,0.4186046511627907,0.0
6c6cdb3e-80f5-432e-9132-804cf120cde3,32.0,161.41,9.0,54.0,0.367,0.0368,2.0,No,5.6,0.787,3.88,5.1,7.42,4.8,No,16.141,1.6363636363636365,1.574
e37653cf-0a8b-479e-ab1d-eb7f229ec4fd,2.0,64.24,2.0,18.0,0.26280000000000003,0.0032,2.0,Yes,3.7,0.587,3.22,5.4,6.88,4.8,No,21.41333333333333,6.0,1.174
72f59089-5459-4a26-b725-32817cccae01,1.0,88.46,1.0,21.0,0.396,0.0304,0.0,No,1.9,0.827,3.22,4.62,8.12,5.2,No,44.23,10.5,0.0
8f2107f9-3465-47b7-a990-c0c5494bca74,15.0,54.76,1.0,1.0,0.409,0.0368,0.0,No,4.4,0.897,5.0,6.45,9.88,5.5,No,27.38,0.0625,0.0
90e95da1-274f-4009-8585-298c45b13cfe,22.0,35.99,6.0,38.0,0.259,0.0976,0.0,No,2.5,0.565,3.54,4.13,8.21,4.6,No,5.1414285714285715,1.6521739130434783,0.0
b3cd1996-f5e2-4ed1-9cbb-bbb35dc2cf95,53.0,89.01,1.0,76.0,0.292,0.0904,1.0,No,0.0,0.799,3.66,5.1,7.69,4.6,Yes,44.505,1.4074074074074074,0.799
b6882c6f-27f3-4be7-9167-cd6252091da8,39.0,122.64,1.0,34.0,0.081,0.0936,0.0,No,4.5,0.797,3.99,4.83,8.68,2.8,No,61.32,0.85,0.0
f0df9a6b-09fd-4585-8f74-dc5abe889505,52.0,58.06,14.0,23.0,0.308,0.1192,1.0,Yes,3.2,0.656,3.13,5.38,7.07,4.8,No,3.8706666666666667,0.4339622641509434,0.656
6c9cf855-3cfc-4f92-a4ed-78f291f8c953,48.0,29.61,1.0,31.0,0.2384,0.0704,2.0,No,4.1,0.642,2.84,4.85,6.27,4.9,No,14.805,0.6326530612244898,1.284
154649a8-9d97-46e3-b028-032e35e0ebba,34.0,60.87,9.0,7.0,0.153,0.024,1.0,No,1.5,0.637,4.35,5.45,8.6,3.7,No,6.087,0.2,0.637
8614144c-de4e-4f6b-8ebd-0a9fb920d59c,27.0,38.81,7.0,7.0,0.195,0.1192,1.0,No,2.2,0.393,4.39,5.62,8.33,4.1,No,4.85125,0.25,0.393
be8f9d89-2ca3-430c-a532-a7b024a5ff8a,55.0,65.25,1.0,39.0,0.532,0.0736,2.0,No,4.1,0.41,3.46,4.45,6.88,6.3,No,32.625,0.6964285714285714,0.82
1c7e0165-2295-48ae-ae29-4f54821d38ba,50.0,80.28,13.0,62.0,0.097,0.06,1.0,No,4.1,0.679,2.48,3.7,6.61,3.2,Yes,5.734285714285714,1.2156862745098038,0.679
91f1cbbc-fdcf-4aef-a299-0f5c2b35efb2,51.0,91.98,13.0,17.0,0.221,0.0416,0.0,Yes,4.3,0.76,5.0,6.02,9.86,4.0,No,6.57,0.3269230769230769,0.0
d7391783-b524-493e-88b2-7e5fd80ad082,21.0,33.39,1.0,2.0,0.186,0.1072,1.0,Yes,4.5,0.92,3.92,6.43,7.9,4.1,No,16.695,0.09090909090909091,0.92
9e3349cb-6f5e-4261-b476-d9870b72a682,20.0,45.1,1.0,10.0,0.316,0.0216,1.0,No,2.3,0.413,4.71,5.3,8.97,4.9,No,22.55,0.47619047619047616,0.413
b6bd7d2f-81de-4115-9f24-f33175d4fe8a,60.0,82.27,16.0,2.0,0.447,0.1144,2.0,Yes,2.8,0.399,3.51,6.37,6.8,5.6,No,4.839411764705882,0.03278688524590164,0.798
73f02e29-a617-45b6-bccc-8a03b5b8c2f0,4.0,58.64,2.0,82.0,0.35840000000000005,0.068,1.0,No,3.1,0.935,3.12,5.1,7.23,4.3,Yes,19.546666666666667,16.4,0.935
f364aaa2-d3b0-47dd-98e4-253a4a13ab7b,59.0,58.39,31.0,6.0,0.238,0.0312,3.0,Yes,5.8,0.765,3.88,8.13,6.78,4.3,No,1.8246875,0.1,2.295
e5c97af4-7381-44fc-9232-88dbc6953ebd,18.0,115.5,1.0,23.0,0.539,0.0632,0.0,Yes,4.9,0.702,3.69,5.52,8.48,6.1,No,57.75,1.2105263157894737,0.0
468823d1-219f-4a9d-a8b1-892c792a311b,57.0,121.15,1.0,21.0,0.452,0.032,0.0,No,2.6,0.565,3.0,4.85,7.89,5.4,No,60.575,0.3620689655172414,0.0
11cc220a-7159-4fde-a0f6-94205c44aa58,34.0,62.51,1.0,42.0,0.517,0.136,1.0,No,3.4,0.77,3.97,4.07,7.85,6.2,Yes,31.255,1.2,0.77
8423695a-9cf4-47ab-9a6c-b8cdcd3bdbc6,9.0,50.55,3.0,54.0,0.659,0.072,0.0,No,4.1,0.789,4.66,3.77,9.42,7.3,No,12.6375,5.4,0.0
69766a78-dd35-4007-8db0-4942919a4061,41.0,43.4,1.0,4.0,0.148,0.0384,0.0,No,2.0,0.69,4.88,5.5,9.75,3.8,No,21.7,0.09523809523809523,0.0
a45173f5-e61a-439b-be3e-778d5a7479a0,37.0,47.6,10.0,1.0,0.107,0.0,1.0,No,4.3,0.919,5.0,6.72,9.33,3.5,No,4.327272727272727,0.02631578947368421,0.919
ac7f60d3-c773-4b34-92ed-ecf9ae7e691e,40.0,32.74,1.0,18.0,0.11,0.1232,1.0,No,0.0,0.857,3.7,4.13,7.62,3.6,No,16.37,0.43902439024390244,0.857
9dd44c33-ceec-4378-a7fb-09ab2fe3bf1c,37.0,185.52249999999998,19.0,5.0,0.436,0.0272,1.0,No,6.3,0.55,3.57,7.48,7.81,4.7,No,9.276124999999999,0.13157894736842105,0.55
ba100db5-47f3-40eb-86a3-ea1a263f9079,41.0,143.89,31.0,36.0,0.3162,0.02,1.0,Yes,1.1,0.738,5.0,4.6,9.27,3.9,No,4.4965625,0.8571428571428571,0.738
ef4e7708-55fd-47e3-a0ff-153c7a748492,38.0,63.6,1.0,14.0,0.271,0.004,1.0,No,2.7,0.539,2.51,5.23,6.83,4.5,No,31.8,0.358974358974359,0.539
a5f0e800-57a3-42f6-b122-d9e63d78b268,56.0,50.94,1.0,7.0,0.117,0.0208,0.0,Yes,3.9,0.455,3.14,5.98,8.07,3.5,No,25.47,0.12280701754385964,0.0
a2f11b0c-3756-47db-987e-6fd69d980110,10.0,93.52,1.0,22.0,0.122,0.0024,0.0,No,5.5,0.802,4.77,5.77,9.76,3.3,No,46.76,2.0,0.0
4d555695-b89e-436a-b7d9-f9bd7118301a,39.0,99.85,10.0,23.0,0.201,0.0208,2.0,Yes,0.7,0.828,1.83,4.42,5.43,3.8,No,9.077272727272726,0.575,1.656
ca67c196-8f41-45da-8866-0113b19a8997,53.0,86.79,1.0,1.0,0.184,0.0872,1.0,No,2.6,0.31,3.38,5.85,7.42,3.8,No,43.395,0.018518518518518517,0.31
814439f5-571a-442c-9a76-3585084ba1a0,47.0,117.25,12.0,23.0,0.058,0.1032,2.0,Yes,3.2,0.471,2.28,5.32,5.6,2.7,No,9.01923076923077,0.4791666666666667,0.942
f5eb1182-478c-479b-99c3-575eb0f64a8f,13.0,125.11,1.0,33.0,0.12,0.0544,0.0,No,4.9,0.483,4.94,5.02,9.76,3.1,No,62.555,2.357142857142857,0.0
c3751a35-1226-4cef-8b7b-41b29cc0244a,37.0,74.09,10.0,71.0,0.135,0.1672,2.0,No,3.1,0.613,5.0,2.82,8.11,3.5,Yes,6.735454545454545,1.868421052631579,1.226
4fa08486-01ec-483a-8d6f-54ce87aaf71f,7.0,185.52249999999998,1.0,28.0,0.24819999999999998,0.0567999999999999,3.0,No,2.6,0.558,3.17,5.1,5.98,2.4,No,92.76124999999999,3.5,1.6740000000000002
11b67722-3708-47e9-8777-9e2261361044,6.0,30.72,1.0,9.0,0.34,0.0928,1.0,No,3.5,0.533,2.8,5.75,6.82,5.2,No,15.36,1.2857142857142858,0.533
a9f8288e-4c61-4df7-976d-23272f87bed1,19.0,31.29,5.0,14.0,0.255,0.1552,0.0,No,2.4,0.794,4.53,5.27,9.01,4.6,No,5.215,0.7,0.0
19fa145f-68ef-41ee-bc89-27496b31f5c7,47.0,74.37,1.0,69.0,0.205,0.0576,0.0,No,2.9,0.444,4.38,2.55,9.19,4.0,Yes,37.185,1.4375,0.0
4c3d0a0a-aec6-41eb-a308-400521d67c2d,25.0,38.12,1.0,27.0,0.27,0.0224,0.0,No,7.2,0.235,2.22,6.08,7.15,4.7,No,19.06,1.0384615384615385,0.0
13951726-88ed-4ce9-a44e-f370ac27d738,10.0,87.28,6.0,7.0,0.34340000000000004,0.0032,1.0,No,1.9,0.628,4.17,5.1,8.49,3.0,No,12.468571428571428,0.6363636363636364,0.628
e75d902f-ef3b-4b5a-801a-f8ea836b410a,22.0,48.91,1.0,18.0,0.09,0.284,1.0,No,0.1,0.54,5.0,4.17,8.39,3.3,No,24.455,0.782608695652174,0.54
d43c5f1f-785d-43b5-83a9-91a639a7d61e,39.0,73.74,31.0,10.0,0.183,0.1336,1.0,Yes,5.6,0.377,3.44,7.7,7.33,3.8,No,2.304375,0.25,0.377
9df2abfe-f93f-42b4-b0fa-f1223f711f30,27.0,26.81,1.0,41.0,0.095,0.0216,0.0,No,5.0,0.59,3.86,4.65,8.79,3.5,No,13.405,1.4642857142857142,0.0
06dbdebf-5d1d-442b-8760-c5a298731504,23.0,42.73,1.0,29.0,0.134,0.0128,0.0,No,1.5,0.814,3.91,4.08,8.87,3.7,No,21.365,1.2083333333333333,0.0
ff17dbda-0c0a-42d9-a29a-2177d72e482b,18.0,67.29,5.0,25.0,0.603,0.1632,1.0,No,2.1,0.72,4.45,4.62,8.24,6.8,No,11.215000000000002,1.3157894736842106,0.72
b81a0f87-e6a6-4bdb-9307-bca34d4684d3,50.0,48.9,26.0,9.0,0.044,0.0624,0.0,No,2.3,0.492,3.82,6.18,8.61,3.0,No,1.8111111111111111,0.17647058823529413,0.0
f097c9c0-0072-4225-95a0-b92d95fae218,46.0,41.64,1.0,21.0,0.347,0.0576,1.0,No,3.5,0.867,4.22,5.15,8.36,5.2,No,20.82,0.44680851063829785,0.867
e829346f-af2d-4b44-abc3-9272d068e3b0,2.0,26.76,1.0,35.0,0.118,0.236,2.0,Yes,3.8,0.611,3.33,4.55,6.21,3.7,No,13.38,11.666666666666666,1.222
b3916d8e-0044-4c3a-b6b0-86da4d293a46,32.0,19.99,1.0,21.0,0.458,0.0104,0.0,No,5.8,0.55,4.13,5.92,9.1,6.1,No,9.995,0.6363636363636364,0.0
e7a6e892-9b9c-41d0-8ddd-b53291b87177,10.0,152.55,6.0,48.0,0.2212,0.0472,1.0,No,0.3,0.642,4.85,2.9,9.03,3.4,No,21.792857142857144,4.363636363636363,0.642
4315382b-3678-4afc-9965-50255989f186,26.0,180.26,1.0,5.0,0.103,0.0328,0.0,No,0.0,0.524,4.33,4.78,9.22,2.6,No,90.13,0.18518518518518517,0.0
60e23dba-d356-4b16-b211-f54b703de00b,55.0,94.6,1.0,18.0,0.332,0.0328,1.0,No,5.1,0.68,4.68,5.83,8.9,4.8,No,47.3,0.32142857142857145,0.68
3c0b77c7-075a-4bec-a16e-857e0730df8c,53.0,111.09,14.0,89.0,0.41,0.1135999999999999,0.0,No,4.3,0.855,4.9,1.9,9.52,5.2,Yes,7.406000000000001,1.6481481481481481,0.0
c37e6ec8-1195-4cec-b5b8-940509073cea,59.0,37.24,30.0,20.0,0.387,0.1344,3.0,Yes,3.9,0.515,2.73,6.3,5.28,4.5,No,1.2012903225806453,0.3333333333333333,1.545
97fd38d0-a086-476f-ba5f-394b2095b005,32.0,60.27,9.0,60.0,0.1444,0.076,0.0,No,2.9,0.978,4.41,3.27,9.16,3.5,No,6.027,1.8181818181818181,0.0
5a8624e8-a150-4a6d-9d53-d185a5e16b10,31.0,108.03,1.0,9.0,0.316,0.1368,1.0,Yes,0.0,0.245,4.35,4.58,8.23,4.6,No,54.015,0.28125,0.245
c7d5be02-365b-4f39-8528-a7c579e2558c,10.0,56.9,6.0,10.0,0.203,0.0992,1.0,No,0.0,0.924,4.39,4.7,8.39,4.1,No,8.128571428571428,0.9090909090909091,0.924
4a7246bb-cf95-4ced-881a-234cf667cbb6,50.0,35.1,1.0,5.0,0.054,0.0416,0.0,Yes,4.6,0.516,4.09,6.32,8.95,3.2,No,17.55,0.09803921568627451,0.0
fd5da8ff-f33e-45eb-a34f-fefcf3f6aca3,33.0,61.43,25.0,22.0,0.2136,0.0496,2.0,No,3.4,0.881,4.05,5.1,7.55,5.4,No,2.3626923076923076,0.6470588235294118,1.762
03abd130-1cae-4cb5-b08f-e5921516ecb7,36.0,60.77,19.0,17.0,0.264,0.0272,0.0,Yes,0.9,0.405,4.7,5.08,9.61,4.5,No,3.0385,0.4594594594594595,0.0
149f078e-3486-4150-986c-1a211dfecfc7,50.0,25.69,13.0,39.0,0.226,0.0832,1.0,No,3.7,0.77,3.76,4.72,7.82,4.4,No,1.8350000000000002,0.7647058823529411,0.77
2f8918f5-173f-4d64-a04b-17d2fcccced4,33.0,45.3,9.0,2.0,0.56,0.056,0.0,No,1.9,0.373,4.74,5.83,9.55,6.6,No,4.529999999999999,0.058823529411764705,0.0
b354a0b5-63e3-45b3-a589-39b664f8ff4c,58.0,53.11,15.0,13.0,0.131,0.0056,0.0,No,2.6,0.215,4.98,5.72,9.96,3.6,No,3.319375,0.22033898305084745,0.0
a7f5d26d-1ed5-4695-a3ee-45d4803aec69,28.0,185.52249999999998,8.0,68.0,0.2838,0.0552,0.0,No,4.9,0.806,3.59,5.1,8.41,4.3,Yes,20.61361111111111,2.3448275862068964,0.0
b1cbaa57-4cda-4e2a-bcd0-3c2701f1d0fa,14.0,155.93,1.0,26.0,0.213,0.0864,0.0,No,4.4,0.396,4.05,5.2,8.76,3.6,No,77.965,1.7333333333333334,0.0
58fca557-8ac8-45f1-8b5c-4c22d847a9e1,20.0,54.31,1.0,89.0,0.20939999999999998,0.1296,0.0,No,0.4,0.444,3.85,1.0,8.42,3.3,Yes,27.155,4.238095238095238,0.0
1b201e19-ad14-4b67-95bc-dfefe3eaf596,40.0,74.7,11.0,2.0,0.297,0.0567999999999999,1.0,No,3.6,0.578,4.37,6.47,8.51,4.6,No,6.2250000000000005,0.04878048780487805,0.578
cdc76457-437c-49b8-aa70-2d65ce8f01a8,12.0,107.12,7.0,28.0,0.285,0.0344,1.0,No,1.7,0.251,4.86,4.4,9.08,4.4,No,13.39,2.1538461538461537,0.251
6058b043-bea9-4da8-975a-edf1a55b4b23,33.0,79.1,1.0,23.0,0.40599999999999997,0.064,1.0,No,4.0,0.754,3.18,5.1,7.3,4.9,No,39.55,0.6764705882352942,0.754
a698d731-9fe4-4e3e-bb0a-ad125c345be3,7.0,185.52249999999998,2.0,14.0,0.13,0.1128,2.0,No,3.4,0.774,3.37,5.5,6.66,2.7,No,61.84083333333333,1.75,1.548
de01eab3-22bb-4c7f-b7a5-b86c115e2984,22.0,27.11,6.0,5.0,0.167,0.004,0.0,Yes,2.2,0.764,4.17,5.68,9.16,4.0,No,3.8728571428571428,0.21739130434782608,0.0
0b5e94ff-f44f-4c39-9eef-93e1e68b7df7,16.0,91.1,5.0,17.0,0.386,0.0848,1.0,No,6.6,0.702,3.79,5.1,7.84,3.1,No,15.183333333333332,1.0,0.702
e3d965f3-ae1e-4062-be88-9bc4eb7af79a,17.0,77.63,9.0,9.0,0.088,0.024,0.0,No,0.2,0.916,4.1,4.92,9.02,3.2,No,7.763,0.5,0.0
a92b8f4e-f8c7-4800-9126-aa1e97a1c76e,31.0,35.2,16.0,45.0,0.397,0.0024,0.0,Yes,1.2,0.472,4.77,3.68,9.76,5.6,No,2.070588235294118,1.40625,0.0
2e52e861-5ecd-4202-be7d-40d742d387ae,57.0,43.41,29.0,20.0,0.319,0.0904,1.0,Yes,3.8,0.205,3.87,6.23,7.9,5.0,No,1.4469999999999998,0.3448275862068966,0.205
8c0402fa-87d4-4708-8129-c939d90a37e5,23.0,22.46,6.0,11.0,0.605,0.0432,1.0,No,5.0,0.945,3.47,6.32,7.66,7.1,No,3.2085714285714286,0.4583333333333333,0.945
0ab65372-3b9c-42af-9c43-9bca059ef8c8,3.0,102.03,1.0,13.0,0.109,0.0048,0.0,No,3.5,0.494,3.29,5.55,8.27,3.2,No,51.015,3.25,0.0
510e9e9e-09ce-4535-ad82-d50422e66901,60.0,160.27,1.0,41.0,0.393,0.0408,0.0,No,7.3,0.435,5.0,5.42,9.86,4.8,No,80.135,0.6721311475409836,0.0
4e8437e9-f0ab-4c33-afd1-e9bcd457f62e,37.0,37.73,1.0,1.0,0.394,0.0512,0.0,Yes,1.7,0.456,4.41,5.55,9.24,5.5,No,18.865,0.02631578947368421,0.0
ae7b27d8-8bb9-4cdf-8a54-097f71deb8aa,60.0,79.5,16.0,11.0,0.33819999999999995,0.0048,1.0,No,3.6,0.566,3.47,5.1,7.79,4.8,No,4.676470588235294,0.18032786885245902,0.566
c16ec369-5e63-4306-a387-ed54f5921495,9.0,34.03,7.0,38.0,0.322,0.0064,0.0,No,4.6,0.456,3.9,4.87,8.88,5.0,No,4.25375,3.8,0.0
08407a11-ccd1-47e8-a1bc-ad7a7e93b5c7,47.0,33.13,1.0,89.0,0.228,0.012,0.0,No,0.3,0.541,3.4,1.0,8.36,4.4,Yes,16.565,1.8541666666666667,0.0
e00e1eef-5ec9-4de5-a83c-2fab1639e378,26.0,119.74,14.0,89.0,0.279,0.0528,1.0,No,6.4,0.601,3.29,3.0,7.45,4.2,Yes,7.982666666666666,3.2962962962962963,0.601
61c359a6-3f56-4348-8593-da60245e307e,25.0,61.18,7.0,10.0,0.05,0.0664,0.0,No,4.2,0.673,5.0,6.13,9.78,3.0,No,7.6475,0.38461538461538464,0.0
21dc37e2-763e-4dde-a210-ee92049b8091,19.0,166.72,5.0,29.0,0.266,0.0248,2.0,No,5.8,0.475,4.13,5.65,7.71,3.9,No,27.786666666666665,1.45,0.95
b54595b5-5a64-45df-8c9f-5a8b5aeef6d3,37.0,81.89,1.0,89.0,0.349,0.0592,0.0,No,1.9,0.345,4.89,1.0,9.69,5.0,Yes,40.945,2.3421052631578947,0.0
2d0dff89-ba4b-4bed-bd6c-52c5c03c988c,38.0,65.01,1.0,14.0,0.23920000000000002,0.0856,0.0,No,3.2,0.639,4.16,5.1,8.87,5.1,No,32.505,0.358974358974359,0.0
28ebefaa-95d2-48c0-85f2-8849be9a0209,49.0,69.2,13.0,30.0,0.37979999999999997,0.0528,1.0,No,3.6,0.739,4.33,5.1,8.49,4.0,No,4.942857142857143,0.6,0.739
5e24ac01-fa84-4053-8317-4e41324701ff,7.0,185.52249999999998,1.0,15.0,0.498,0.1,0.0,No,2.2,0.907,4.39,5.02,9.06,4.8,No,92.76124999999999,1.875,0.0
7464e0d1-dd74-43c4-a30d-482e447fcbda,16.0,120.75,1.0,17.0,0.356,0.0312,0.0,No,1.9,0.53,2.98,4.82,7.88,4.8,No,60.375,1.0,0.0
eec34eb0-3e2c-4156-8643-317ec7268a96,48.0,54.02,31.0,26.0,0.355,0.1808,0.0,Yes,1.7,0.726,3.54,5.5,7.94,5.2,No,1.688125,0.5306122448979592,0.0
aa253d28-c8b5-43b3-852c-2353e1d3f3bd,57.0,60.4,31.0,14.0,0.449,0.0968,1.0,Yes,0.5,0.242,3.57,5.9,7.58,5.8,No,1.8875,0.2413793103448276,0.242
3ba7edd1-c70b-47e2-aad3-de497c168d7c,54.0,43.59,14.0,10.0,0.3722,0.1304,2.0,No,4.1,0.559,4.12,6.33,7.35,3.9,No,2.906,0.18181818181818182,1.118
0580f643-d405-49a0-866b-64dd409c028b,6.0,49.89,1.0,1.0,0.247,0.2016,2.0,No,3.2,0.385,2.58,6.05,5.57,4.4,No,24.945,0.14285714285714285,0.77
ffbae834-5660-4a93-9bdf-f053fba90fc3,40.0,142.6,1.0,51.0,0.255,0.0008,3.0,No,4.3,0.094,3.24,3.92,6.24,3.9,Yes,71.3,1.2439024390243902,0.28200000000000003
28071d2d-62b6-454a-a09f-a5a372e7a4b4,18.0,81.57,1.0,47.0,0.083,0.2056,0.0,No,0.0,0.681,3.69,2.68,8.0,3.1,Yes,40.785,2.473684210526316,0.0
4ac755f9-44a6-4371-b27b-c92f255eb2f6,60.0,33.89,1.0,52.0,0.371,0.0136,2.0,No,2.2,0.686,4.05,3.17,7.67,5.4,Yes,16.945,0.8524590163934426,1.372
328af9d1-edc1-4046-88e8-fcb0e2840452,27.0,60.79,1.0,38.0,0.153,0.0696,1.0,No,3.5,0.317,5.0,4.3,9.1,3.7,No,30.395,1.3571428571428572,0.317
4f4f9f85-ac25-43d7-9bfc-0fdda54b23bf,27.0,136.93,7.0,63.0,0.3,0.0424,3.0,Yes,1.2,0.626,3.5,2.48,6.36,4.3,Yes,17.11625,2.25,1.8780000000000001
d0c0cc71-5e66-4e4d-9b66-bda0cac29de6,11.0,106.51,3.0,30.0,0.2768,0.0224,0.0,No,0.0,0.538,4.4,3.6,9.33,5.3,No,26.6275,2.5,0.0
27c1e63d-9714-461c-9f4a-843d3c1c005c,44.0,116.31,12.0,3.0,0.24980000000000002,0.0184,0.0,No,2.4,0.473,3.09,5.1,8.03,5.9,No,8.946923076923078,0.06666666666666667,0.0
26791dba-7d45-40d4-87da-f48052da87b6,17.0,58.94,1.0,9.0,0.137,0.088,2.0,No,6.0,0.581,4.46,6.58,7.83,3.6,No,29.47,0.5,1.162
752bcdb6-4531-49dc-8ea0-135c72fd1ac3,5.0,91.56,2.0,34.0,0.223,0.1168,1.0,No,1.9,0.723,3.49,4.0,7.43,4.0,No,30.52,5.666666666666667,0.723
1d11c8e9-1ac6-4f64-8270-acb119bc8427,40.0,134.35,21.0,19.0,0.329,0.0008,0.0,No,1.4,0.778,3.82,5.1,8.82,4.6,No,6.1068181818181815,0.4634146341463415,0.0
24e06058-2906-474f-be1b-b0d9856bb94e,53.0,53.31,1.0,33.0,0.287,0.0416,1.0,No,2.7,0.719,3.45,4.28,7.64,4.7,No,26.655,0.6111111111111112,0.719
efc17957-8bef-42a1-89c8-6b81e7f98fdb,47.0,65.96,12.0,14.0,0.556,0.1272,0.0,Yes,1.0,0.425,3.18,5.03,7.76,6.5,No,5.073846153846153,0.2916666666666667,0.0
ef9bf905-2f83-4af1-a1aa-300ad30414a4,39.0,185.52249999999998,10.0,6.0,0.295,0.036,1.0,No,4.1,0.806,4.47,6.4,8.68,3.8,No,16.865681818181816,0.15,0.806
206656b4-9f90-4880-9de9-f32931b28e33,54.0,33.98,28.0,11.0,0.413,0.1536,1.0,Yes,3.3,0.77,4.56,6.48,8.38,5.7,No,1.1717241379310344,0.2,0.77
fe546731-0b3d-48d7-b447-c4c942fbbb17,32.0,185.52249999999998,9.0,18.0,0.301,0.0024,0.0,No,1.5,0.788,4.19,4.9,9.18,2.1,No,18.552249999999997,0.5454545454545454,0.0
2b161728-1a2b-4ddc-8883-6a27ae1344d9,31.0,49.99,8.0,34.0,0.338,0.0688,1.0,No,3.8,0.624,2.69,4.83,6.79,5.1,No,5.554444444444445,1.0625,0.624
767f4d19-db95-4c8e-a464-dd4f517c7d16,30.0,33.43,16.0,7.0,0.276,0.1048,0.0,No,5.7,0.91,5.0,7.08,9.65,4.7,No,1.9664705882352942,0.22580645161290322,0.0
5dcf606f-a601-4dec-b481-a9a976b2b7bd,18.0,181.42,1.0,44.0,0.135,0.0064,1.0,No,2.1,0.513,3.29,3.53,7.6,2.9,No,90.71,2.3157894736842106,0.513
ff34b16b-1abd-45e5-9893-a8bc695ca021,38.0,41.2,20.0,33.0,0.227,0.008,1.0,No,5.4,0.414,3.1,5.82,7.41,4.3,No,1.961904761904762,0.8461538461538461,0.414
44877843-af22-4084-97a0-7db2c974ce4b,3.0,90.82,1.0,22.0,0.2712,0.0944,0.0,Yes,3.5,0.827,5.0,5.1,9.69,4.0,No,45.41,5.5,0.0
